# Name, RA, Dec, N_exp, SNR, Teff, logg, [M/H]
HD-220009,350.09035,5.37992,3.0,485.422589091,4381.0,1.95,-0.65
UY_Crt,171.90167,-13.10643,1.0,100.3,0.0,0.0,0.0
HD-138905,233.88704,-14.79301,2.0,432.432387779,0.0,0.0,0.0
WZ_Sex,153.36294,-1.66413,1.0,90.4,0.0,0.0,0.0
CK_Psc,12.23592,12.87637,1.0,99.4,0.0,0.0,0.0
NGC3532No596,165.71572,-58.70387,11.0,184.857620887,0.0,0.0,0.0
V973_Cen,203.41418,-30.63289,1.0,75.9,0.0,0.0,0.0
Vesta,260.91527,-23.68926,1.0,126.9,0.0,0.0,0.0
V358_Nor,232.48413,-49.3399,1.0,78.7,0.0,0.0,0.0
GJ3098,23.10879,-21.90788,1.0,20.7,0.0,0.0,0.0
HD-185256,294.8366,-29.74045,6.0,144.181101397,0.0,0.0,0.0
HD197818,311.64378,-17.16208,15.0,556.698724626,0.0,0.0,0.0
V4198_Sgr,286.78826,-18.74015,1.0,156.9,0.0,0.0,0.0
DX_Cha,180.02141,-78.18932,4.0,385.952212068,0.0,0.0,0.0
V2360_Oph,255.08029,-19.1662,1.0,69.5,0.0,0.0,0.0
HD-148760,247.849869,-26.54075,3.0,160.573347726,0.0,0.0,0.0
V1085_Sco,264.90819,-36.26056,3.0,86.571588873,0.0,0.0,0.0
solar_spectrum,165.59601,-26.73236,2.0,363.431217702,0.0,0.0,0.0
CN_Oct,13.64834,-82.66475,1.0,78.2,0.0,0.0,0.0
HD_95673,165.14787,-72.98299,2.0,85.3128946877,0.0,0.0,0.0
HD_62571,116.09398,-6.69593,2.0,134.2321869,0.0,0.0,0.0
DG_Oct,311.32663,-79.08716,1.0,26.6,0.0,0.0,0.0
TLS-1,101.40008,-0.71895,47.0,194.209834972,0.0,0.0,0.0
LM_Vir,198.36356,-18.82669,2.0,215.655581889,0.0,0.0,0.0
HD-166599,273.925406,-63.05485,2.0,164.862427496,0.0,0.0,0.0
HD221954,354.18778,-42.36058,67.0,371.110778609,0.0,0.0,0.0
DM_Boo,207.34742,10.58992,1.0,112.9,0.0,0.0,0.0
V842_Ara,250.33435,-55.29763,1.0,81.9,0.0,0.0,0.0
HD-162049,269.854622,-77.81804,5.0,145.583240794,0.0,0.0,0.0
Sgr76,339.41886,-26.48008,2.0,10.3310212467,0.0,0.0,0.0
HD-163145,269.200644,-44.34145,2.0,279.917219906,0.0,0.0,0.0
HD224538,359.71408,-61.58703,25.0,575.780140331,0.0,0.0,0.0
HD55524,107.90411,-35.6391,8.0,145.280762663,0.0,0.0,0.0
Gl494,195.19382,12.37313,2.0,54.7365508595,0.0,0.0,0.0
GJ9212B,96.80798,-25.84659,2.0,8.15414005276,0.0,0.0,0.0
HD-133631,226.863754,-49.09245,2.0,171.75668837,0.0,0.0,0.0
V379_Pav,305.39445,-73.47956,1.0,36.8,0.0,0.0,0.0
V4332_Sgr,282.65652,-21.39343,1.0,0.0,0.0,0.0,0.0
HD163800,269.73991,-22.51865,4.0,647.057910855,0.0,0.0,0.0
V1332_Aql,296.04893,-11.32509,1.0,36.6,0.0,0.0,0.0
HD197921,312.29687,-54.77755,8.0,101.028609809,4913.0,4.36,0.13
CD_Cir,206.6293,-64.67574,1.0,82.7,0.0,0.0,0.0
NR_Aps,214.73866,-71.39441,1.0,68.4,0.0,0.0,0.0
GJ218,86.92419,-36.32818,9.0,89.686342327,0.0,0.0,0.0
HD-157527,261.178786,-21.44335,3.0,205.748584442,0.0,0.0,0.0
V374_Pav,299.50668,-60.58896,1.0,93.2,0.0,0.0,0.0
V4440_Sgr,306.38322,-39.32959,1.0,74.3,0.0,0.0,0.0
HD149189,248.86029,-48.70137,17.0,350.088831584,0.0,0.0,0.0
HD191033,302.15002,-23.58914,7.0,157.670257183,6206.0,4.47,-0.19
HD-160635,266.440481,-64.7234,1.0,380.7,0.0,0.0,0.0
HD_65667,120.0485,9.85649,1.0,134.0,0.0,0.0,0.0
eps-For,45.40839,-28.09218,1.0,269.0,5148.0,4.55,0.21
HD220981,352.11445,-37.75693,6.0,208.749419161,0.0,0.0,0.0
HD206630,326.25631,-52.4627,5.0,86.5647734358,4853.0,4.48,-0.41
HD-169836,277.48881,-57.52252,2.0,163.189276608,0.0,0.0,0.0
HD219011,348.34271,-60.44604,113.0,444.205616804,0.0,0.0,0.0
V870_Ara,272.09254,-56.76746,1.0,56.3,0.0,0.0,0.0
GJ330,134.26934,11.64397,1.0,18.8,0.0,0.0,0.0
V904_Cen,170.14246,-35.9829,1.0,29.0,0.0,0.0,0.0
HD220894,351.90687,-33.62712,14.0,195.662183367,6282.0,4.6,0.02
HD-161459,267.12504,-51.91606,7.0,134.626408999,0.0,0.0,0.0
XX_Sex,154.01024,-6.30768,1.0,100.1,0.0,0.0,0.0
V594_Car,144.35167,-63.812,6.0,183.757884185,0.0,0.0,0.0
V716_CrA,276.24163,-38.5752,1.0,95.4,0.0,0.0,0.0
HD216008,342.44104,-37.85298,5.0,105.970845047,5773.0,4.38,-0.04
V4418_Sgr,292.21161,-16.51632,1.0,95.5,0.0,0.0,0.0
V380_Pav,305.94301,-59.34053,1.0,37.3,0.0,0.0,0.0
KR_Lup,232.61047,-32.30336,1.0,64.4,0.0,0.0,0.0
V1049_Cen,174.32586,-50.50672,1.0,32.3,0.0,0.0,0.0
HD18708,44.78427,-40.72265,7.0,226.292045817,0.0,0.0,0.0
GJ3543,139.08759,-18.62403,89.0,246.697263868,0.0,0.0,0.0
LU_Vir,201.72366,-5.9312,1.0,103.6,0.0,0.0,0.0
UU_Crv,181.45486,-23.78132,1.0,79.9,0.0,0.0,0.0
V372_Nor,246.60243,-56.88437,1.0,104.2,0.0,0.0,0.0
V598_Car,160.69853,-72.9843,1.0,44.9,0.0,0.0,0.0
GJ3082,18.64513,-53.94142,43.0,140.09500348,0.0,0.0,0.0
V1648_Aql,295.28729,2.04175,1.0,36.8,0.0,0.0,0.0
PY_Vir,197.63114,-4.16002,1.0,79.7,0.0,0.0,0.0
GJ3440,108.96147,-82.99829,26.0,56.1892338442,0.0,0.0,0.0
HE1120-0153,170.67497,-2.15967,6.0,57.7267702197,0.0,0.0,0.0
V2376_Oph,263.56237,-24.87428,1.0,20.2,0.0,0.0,0.0
SX_Equ,314.8244,8.63778,1.0,71.1,0.0,0.0,0.0
GJ143.2B,52.3785,-62.9457,11.0,88.187187278,0.0,0.0,0.0
BX_Psc,4.47057,7.86513,1.0,147.1,0.0,0.0,0.0
V601_Car,168.10018,-60.37879,28.0,562.374474883,0.0,0.0,0.0
V365_Pav,286.48972,-60.10955,1.0,64.6,0.0,0.0,0.0
HD-139521,234.947445,-34.41571,5.0,443.560153756,0.0,0.0,0.0
BR_Cap,326.68946,-22.48371,1.0,94.2,0.0,0.0,0.0
V871_Mon,121.57631,-4.44623,1.0,124.5,0.0,0.0,0.0
V893_Cen,210.11567,-62.78032,1.0,13.4,0.0,0.0,0.0
CD-39_4725,131.05329,-39.54066,1.0,87.7,0.0,0.0,0.0
GJ3379,90.01576,2.70734,19.0,292.836524361,0.0,0.0,0.0
HD-136014,229.8886,-37.10203,2.0,108.94705136,0.0,0.0,0.0
V649_Mon,99.29685,6.05952,1.0,43.0,0.0,0.0,0.0
KN_Com,190.50702,14.15491,1.0,67.5,0.0,0.0,0.0
V962_Cen,198.94957,-42.05595,1.0,96.0,0.0,0.0,0.0
HD10188,24.76115,-33.46896,9.0,247.568576358,0.0,0.0,0.0
UX_PsA,324.83403,-30.30251,1.0,91.1,0.0,0.0,0.0
HD218960,348.21515,-51.68576,9.0,223.094441885,0.0,0.0,0.0
HD_100880,173.96984,-69.39254,1.0,86.7,0.0,0.0,0.0
CZ_CMi,109.24326,9.21006,1.0,52.2,0.0,0.0,0.0
V4393_Sgr,275.83369,-20.65194,1.0,76.1,0.0,0.0,0.0
HD93849,162.38657,-30.00504,10.0,332.653979384,0.0,0.0,0.0
V950_Her,261.31453,19.92085,5.0,491.296590666,0.0,0.0,0.0
V860_Mon,104.58205,-4.63984,111.0,1713.50063029,0.0,0.0,0.0
IX_Lup,227.27637,-54.9265,1.0,71.3,0.0,0.0,0.0
V1465_Aql,297.7335,6.82359,1.0,77.8,0.0,0.0,0.0
CC_Cru,193.44794,-60.33177,1.0,111.8,0.0,0.0,0.0
Vesta,235.89915,-12.83242,1.0,170.3,0.0,0.0,0.0
V4423_Sgr,297.14194,-16.16242,1.0,86.9,0.0,0.0,0.0
V4410_Sgr,286.90469,-31.66954,1.0,66.5,0.0,0.0,0.0
HD-166063,272.810214,-45.95366,2.0,302.079608713,0.0,0.0,0.0
OP_Ser,228.26695,9.57811,1.0,40.3,0.0,0.0,0.0
solar_spectrum,167.13842,-77.36961,25.0,299.992383237,0.0,0.0,0.0
S_Ant,143.07858,-28.62775,1.0,220.9,0.0,0.0,0.0
V1483_Aql,306.94257,-5.65308,1.0,124.3,0.0,0.0,0.0
V985_Cen,208.42252,-44.83244,1.0,98.4,0.0,0.0,0.0
GJ206,83.05849,9.81684,1.0,19.1,0.0,0.0,0.0
HD178340,287.24071,-17.5369,19.0,463.554408889,0.0,0.0,0.0
VW_PsA,331.1792,-35.69354,1.0,14.8,0.0,0.0,0.0
GJ3103,24.62619,0.65198,7.0,49.1764171123,0.0,0.0,0.0
GJ1036,19.31554,-35.71617,1.0,20.9,0.0,0.0,0.0
HD-139980,235.665689,-37.42889,2.0,222.27784415,0.0,0.0,0.0
HD-156854,260.781887,-56.52505,3.0,202.93218079,0.0,0.0,0.0
V4413_Sgr,290.15744,-28.00158,1.0,84.2,0.0,0.0,0.0
HD174153,282.83442,-44.47536,6.0,146.896392059,6196.0,4.49,-0.08
V383_Pav,308.00506,-60.04291,1.0,61.2,0.0,0.0,0.0
UY_PsA,325.23318,-34.52117,1.0,90.5,0.0,0.0,0.0
V868_Mon,114.77185,-2.65072,1.0,120.7,0.0,0.0,0.0
HD200869,316.74044,-28.44713,9.0,185.279950345,0.0,0.0,0.0
V941_Cen,192.47505,-34.30871,1.0,64.8,0.0,0.0,0.0
solar_spectrum,105.00015,-56.00002,1.0,11.3,0.0,0.0,0.0
CH_Phe,354.55391,-56.45039,1.0,32.3,0.0,0.0,0.0
GJ3367,86.82809,-0.01247,4.0,33.8020709425,0.0,0.0,0.0
V911_Cen,174.04007,-61.69476,2.0,129.530922949,0.0,0.0,0.0
HD-165135,271.454787,-30.42319,3.0,722.236104055,0.0,0.0,0.0
V374_Nor,246.70939,-48.04408,1.0,145.9,0.0,0.0,0.0
V1435_Aql,283.37142,9.65532,1.0,80.0,0.0,0.0,0.0
FF_Boo,227.63451,11.67379,1.0,32.1,0.0,0.0,0.0
V366_Pav,288.31665,-73.31164,1.0,72.3,0.0,0.0,0.0
V995_Cen,212.71644,-39.18626,1.0,59.4,0.0,0.0,0.0
Pallas,332.29792,-1.57533,1.0,178.0,0.0,0.0,0.0
solar_spectrum,85.00013,-29.0,2.0,783.205120004,0.0,0.0,0.0
NGC2477No3206,118.23263,-38.5528,168.0,217.656495423,0.0,0.0,0.0
HD189631,300.66771,-41.41909,323.0,2176.75041748,0.0,0.0,0.0
SX_Phe,356.64205,-41.5837,91.0,1637.74277284,0.0,0.0,0.0
GJ3293,67.15138,-25.16809,209.0,179.898026671,0.0,0.0,0.0
HD50870,103.73994,-3.3388,325.0,2842.28544309,0.0,0.0,0.0
SW2312-2240,348.15946,-22.67238,54.0,103.950084175,0.0,0.0,0.0
GJ3885,225.33764,5.54803,12.0,38.3494458891,0.0,0.0,0.0
HD188512,298.82749,6.40721,37.0,1140.83483905,5067.0,4.69,-0.05
GJ3279,65.55413,-57.43511,10.0,49.2133112074,0.0,0.0,0.0
HD-47536,99.455605,-32.34261,2.0,86.3993634236,0.0,0.0,0.0
HD35929,81.93126,-8.32665,27.0,665.044780447,0.0,0.0,0.0
IM-Lup,239.04113,-37.93424,5.0,50.08063498,0.0,0.0,0.0
GJ1203,248.18796,12.61237,6.0,26.9788806291,0.0,0.0,0.0
GJ179,73.02521,6.47788,22.0,62.6548481763,0.0,0.0,0.0
HD-319896,262.77749,-35.14204,1.0,24.9,0.0,0.0,0.0
V1247-Ori,84.52585,-1.25814,38.0,600.576065124,0.0,0.0,0.0
IRa01_E2_3425,101.75027,-2.56837,10.0,20.0451989264,0.0,0.0,0.0
HD147787,246.9885,-64.05622,249.0,3811.67947629,0.0,0.0,0.0
GJ3563,145.65032,-19.23368,11.0,50.9915679304,0.0,0.0,0.0
GJ3915,237.01652,-58.18623,20.0,67.1068550895,0.0,0.0,0.0
PDS-2,19.43308,-52.55944,28.0,318.984451032,0.0,0.0,0.0
WASP-9,309.24545,-19.14645,63.0,248.868057412,0.0,0.0,0.0
GJ3527,135.29563,1.94457,1.0,6.5,0.0,0.0,0.0
GJ431,172.94439,-41.0438,4.0,20.9119583014,0.0,0.0,0.0
WASP-7,311.04309,-39.22483,21.0,249.46747283,0.0,0.0,0.0
HD139664,235.2996,-44.66202,8.0,771.239204138,0.0,0.0,0.0
GJ3470,119.77606,15.39027,90.0,84.0666402326,0.0,0.0,0.0
GJ4092,284.91197,7.98764,13.0,91.6776963061,0.0,0.0,0.0
GJ620,245.78257,-24.709,23.0,156.33998209,0.0,0.0,0.0
SMC130.5-4293,8.45635,-73.0709,12.0,7.98122797569,0.0,0.0,0.0
HD31225,73.304,-20.77003,42.0,728.882665454,0.0,0.0,0.0
SW2309+1823,347.49419,18.39669,62.0,175.056819347,0.0,0.0,0.0
HD38459,85.86429,-47.82085,31.0,474.393518084,5382.0,4.78,0.22
GJ800A,310.74179,-18.92,30.0,139.601468474,0.0,0.0,0.0
HD-97344,167.996068,-26.8086,1.0,77.8,0.0,0.0,0.0
GJ863,338.26459,9.38015,5.0,71.534327424,0.0,0.0,0.0
HD42936,91.62027,-72.51272,16.0,274.863547965,0.0,0.0,0.0
GJ4036,269.28053,-41.97404,4.0,332.477833848,0.0,0.0,0.0
LRc02_E1_0136,280.3259,6.532,45.0,81.9834129565,0.0,0.0,0.0
GJ3804,206.46259,-17.96702,18.0,62.2650784951,0.0,0.0,0.0
GJ3135,31.455,-30.17435,159.0,123.013251319,0.0,0.0,0.0
GJ724,280.24061,-13.38115,27.0,135.295047951,0.0,0.0,0.0
WASP-18,24.35593,-45.67841,23.0,229.430643115,0.0,0.0,0.0
GJ4079,282.61267,-62.04984,15.0,90.241453889,0.0,0.0,0.0
SW0020-2356,5.16286,-23.93419,63.0,249.7578227,0.0,0.0,0.0
GJ3796,204.72636,-2.26203,8.0,40.1492216612,0.0,0.0,0.0
HD-154708,257.62147,-58.00442,11.0,304.958767705,0.0,0.0,0.0
SW2359-3501,359.90253,-35.03117,101.0,387.170647131,0.0,0.0,0.0
GJ3969,250.44314,-5.8214,35.0,70.3613530285,0.0,0.0,0.0
HD128621,219.88362,-60.83402,12.0,1840.57896598,5691.0,4.16,0.25
GJ4206,324.48943,-63.71045,29.0,130.902100823,0.0,0.0,0.0
WASP-5,359.34996,-41.2764,45.0,137.246712165,0.0,0.0,0.0
SRc01_E1_2291,286.06636,2.7889,16.0,11.874342087,0.0,0.0,0.0
HD-88351,151.04114,-81.56407,1.0,68.8,0.0,0.0,0.0
GJ3707,182.5247,-15.07107,9.0,37.4030747399,0.0,0.0,0.0
HD-115439,199.846476,-72.03367,1.0,70.7,0.0,0.0,0.0
1SWASPJ155950.94-280342.3,239.96565,-28.05931,92.0,307.898067548,0.0,0.0,0.0
GJ3212,48.65532,-9.66548,11.0,57.6849200398,0.0,0.0,0.0
GJ3728B,187.2241,-10.66289,18.0,61.6577651233,0.0,0.0,0.0
SERAM_2304-3424,346.090013,-34.41244,10.0,121.946094648,0.0,0.0,0.0
HD40293,88.63695,-55.84302,11.0,230.799046792,0.0,0.0,0.0
HD-140283,235.76156,-10.93363,2.0,420.402331107,5828.0,3.72,-2.41
NGC6863_D,301.27701,-3.55651,5.0,14.7108803272,0.0,0.0,0.0
HD-150798,252.169164,-69.02572,1.0,568.0,0.0,0.0,0.0
LRc01_E1_2140,291.52858,0.27663,11.0,9.62392851179,0.0,0.0,0.0
GJ3455,114.05599,-51.9221,11.0,33.9602709059,0.0,0.0,0.0
GJ3962,248.67419,3.29965,28.0,96.657643257,0.0,0.0,0.0
HD150936,251.11507,-5.68697,7.0,191.711528083,0.0,0.0,0.0
GJ3916,236.85515,-10.89781,3.0,31.7165571902,0.0,0.0,0.0
GJ9724,317.95967,-43.61331,6.0,26.5211236564,0.0,0.0,0.0
LMC190.6-14417,87.66683,-69.23936,3.0,3.59583091927,0.0,0.0,0.0
1RXS-1533-6651,233.37163,-66.85499,10.0,81.5805123789,0.0,0.0,0.0
GJ1161B,188.90913,-34.90168,22.0,67.8902791274,0.0,0.0,0.0
HD177474,286.60864,-37.06344,5.0,348.750383512,0.0,0.0,0.0
GJ3892,227.39978,3.16826,9.0,53.252323893,0.0,0.0,0.0
HD-61935,115.315381,-9.55258,1.0,219.4,0.0,0.0,0.0
GJ78,27.95683,-10.80257,7.0,36.2903568459,0.0,0.0,0.0
GJ333,134.88218,-47.43451,10.0,43.4390377426,0.0,0.0,0.0
HD-103462,178.681157,-25.71425,2.0,244.590760251,0.0,0.0,0.0
HD66653,120.61018,-46.33751,23.0,686.542882856,0.0,0.0,0.0
HD18754,44.71465,-52.09666,8.0,294.966726937,0.0,0.0,0.0
GJ477,188.99615,-45.93879,6.0,41.3984299219,0.0,0.0,0.0
GJ3998,259.00611,11.05761,6.0,53.5408255446,0.0,0.0,0.0
GJ3823,210.69571,-24.52643,3.0,17.7775138869,0.0,0.0,0.0
HD149217,248.66675,-31.94071,1.0,41.6,0.0,0.0,0.0
GJ634,250.37113,-43.99034,40.0,99.1052470861,0.0,0.0,0.0
Sun-sky,67.31266,-36.31271,13.0,1035.46005717,0.0,0.0,0.0
HD186753,296.79458,-23.37987,1.0,66.2,0.0,0.0,0.0
LMC119.7-26856,76.1415,-69.34801,21.0,16.6580310961,0.0,0.0,0.0
HD78130,136.49402,-21.53304,6.0,181.988763389,0.0,0.0,0.0
HD-79917,138.906784,-38.57116,1.0,127.3,0.0,0.0,0.0
GJ2128,259.17442,8.05897,6.0,39.2351882881,0.0,0.0,0.0
GJ3695,179.38397,11.82684,2.0,20.082330542,0.0,0.0,0.0
GJ747.4,288.10795,-55.86752,14.0,57.5833309214,0.0,0.0,0.0
GJ3838,214.27312,10.59455,6.0,36.3971152703,0.0,0.0,0.0
SW0331-2349,52.81828,-23.8187,39.0,163.481283332,0.0,0.0,0.0
GJ781.1A,301.95247,-31.7576,5.0,23.2064646166,0.0,0.0,0.0
GJ3813,208.15385,14.4216,18.0,45.1531837194,0.0,0.0,0.0
GJ611.3,241.67379,8.38865,7.0,35.8425724523,0.0,0.0,0.0
HD169142,276.1281,-29.78033,9.0,413.092314138,0.0,0.0,0.0
HD56413,108.24904,-61.61528,16.0,306.715356642,0.0,0.0,0.0
LRa01_E2_4129,100.29011,-1.36954,20.0,71.4645366598,0.0,0.0,0.0
GJ3141,32.82596,-63.22914,10.0,37.4320718101,0.0,0.0,0.0
HD-129893,221.75897,-52.38179,1.0,180.0,0.0,0.0,0.0
HD-7672,19.146528,-2.49945,1.0,117.5,0.0,0.0,0.0
GJ476,188.75275,9.82917,12.0,62.9711044845,0.0,0.0,0.0
GJ2085,170.93291,8.56522,8.0,51.3731447354,0.0,0.0,0.0
GJ85,31.86182,-66.56922,10.0,56.0573813159,0.0,0.0,0.0
HD-122563,210.63002,9.68229,1.0,318.5,nan,nan,nan
GJ167.2,64.29346,-26.04333,13.0,58.1691498992,0.0,0.0,0.0
mk2,29.27293,-50.85085,1.0,12.4,0.0,0.0,0.0
EX-Lup,240.77534,-40.30663,10.0,50.5062372386,0.0,0.0,0.0
GJ3356,83.72086,13.87843,10.0,39.0404918002,0.0,0.0,0.0
GJ3846,216.23759,8.8888,6.0,25.013196517,0.0,0.0,0.0
GJ553.1,217.75703,-12.29612,9.0,43.8900899976,0.0,0.0,0.0
GJ3871,223.12133,12.39237,34.0,81.7749961785,0.0,0.0,0.0
CoRoT-Exo-5,101.27722,0.81733,17.0,49.1319651551,0.0,0.0,0.0
GJ637,252.1118,-72.97441,17.0,61.6921388833,0.0,0.0,0.0
GJ762,293.65661,-62.84321,6.0,17.9799888765,0.0,0.0,0.0
LRa01_E2_1123,100.454,-0.58686,14.0,34.6278789417,0.0,0.0,0.0
GJ452A,178.31795,-7.37291,9.0,43.0970996704,0.0,0.0,0.0
GJ740,284.50227,5.90506,57.0,394.464903382,0.0,0.0,0.0
SR-9,246.92014,-24.3696,17.0,132.334387065,0.0,0.0,0.0
AUMon,103.73247,-1.37636,10.0,287.091849414,0.0,0.0,0.0
HD184711,294.30256,-39.74123,7.0,470.030998978,0.0,0.0,0.0
LL-Aqr,338.68068,-3.59954,18.0,265.3695348,0.0,0.0,0.0
V1002-Sco,243.17211,-18.99113,2.0,35.5647297192,0.0,0.0,0.0
T-Cha,179.30779,-79.35363,9.0,41.1525211864,0.0,0.0,0.0
V1121-Oph,252.31611,-14.36621,11.0,115.713828041,0.0,0.0,0.0
GJ3874,223.72575,9.94326,22.0,91.570737684,0.0,0.0,0.0
GJ3708A,182.80193,-19.95891,26.0,85.1327786461,0.0,0.0,0.0
EG-Cha,129.25325,-78.93877,3.0,43.3817934161,0.0,0.0,0.0
SERAM_0654-2355,103.557142,-23.92634,17.0,547.497324194,0.0,0.0,0.0
GJ552,217.37333,15.5355,8.0,67.3996290791,0.0,0.0,0.0
HD-105707,182.534608,-22.61997,2.0,634.821628491,0.0,0.0,0.0
GJ1032,17.30558,-24.68682,12.0,37.2573482685,0.0,0.0,0.0
GJ3973,252.19409,-15.74052,7.0,68.0166156171,0.0,0.0,0.0
GJ821,317.32819,-13.30613,16.0,94.0556750016,0.0,0.0,0.0
HD-79698,138.239829,-59.41491,1.0,147.3,0.0,0.0,0.0
V432-Car,167.17537,-60.71275,3.0,71.5481655949,0.0,0.0,0.0
GJ618.4,245.66982,-48.65527,8.0,40.573267061,0.0,0.0,0.0
GJ3341,78.95191,-31.2968,128.0,134.884432015,0.0,0.0,0.0
HD-110666,191.003991,-28.32228,1.0,135.7,0.0,0.0,0.0
GJ3160,37.23253,12.08978,2.0,11.0113577728,0.0,0.0,0.0
HD-113083,195.35966,-27.37402,57.0,425.673360689,0.0,0.0,0.0
GJ842,329.90753,-59.75169,11.0,198.381526358,0.0,0.0,0.0
HD29231,68.66429,-35.65949,8.0,358.708042843,0.0,0.0,0.0
NGC3532No522,166.06518,-58.46251,2.0,55.1330209584,0.0,0.0,0.0
GJ513,202.34208,11.43848,9.0,35.8519176614,0.0,0.0,0.0
HD-12438,30.310938,-30.00099,1.0,133.7,0.0,0.0,0.0
HD-5722,14.679308,-11.37922,2.0,174.73937736,0.0,0.0,0.0
HD-88323,152.188316,-65.81383,1.0,117.4,0.0,0.0,0.0
GJ469,187.23902,8.42671,10.0,39.7259361123,0.0,0.0,0.0
HD56259,108.75319,-32.80536,14.0,313.458274735,0.0,0.0,0.0
Test,62.26604,-15.88958,4.0,421.799928876,0.0,0.0,0.0
GJ645,254.18958,-37.06111,11.0,54.6267333821,0.0,0.0,0.0
GJ1022,12.37997,-61.04347,9.0,28.3591255154,0.0,0.0,0.0
SERAM_0529+1152,82.289563,11.87042,11.0,143.130255362,0.0,0.0,0.0
HD-82668,142.811828,-57.03431,1.0,274.2,0.0,0.0,0.0
HD-169370,276.178667,-7.07325,3.0,239.792201708,0.0,0.0,0.0
LMC103.3-47900,80.50742,-69.79562,35.0,27.2510550254,0.0,0.0,0.0
HD49866,102.43327,-19.38477,7.0,273.716038989,0.0,0.0,0.0
HD-156111,258.741337,19.6843,3.0,120.914887421,0.0,0.0,0.0
HD7950,19.65865,-25.8991,15.0,323.958546731,0.0,0.0,0.0
HD-192947,304.514446,-12.54343,1.0,208.7,0.0,0.0,0.0
GJ3500,126.80176,-44.98729,2.0,20.3059104696,0.0,0.0,0.0
HD221575,353.34944,-12.66356,23.0,390.712477405,0.0,0.0,0.0
GJ3131,30.83882,-21.22742,2.0,24.4008196584,0.0,0.0,0.0
HD-190073,300.76414,5.73812,20.0,488.782620395,0.0,0.0,0.0
GJ4230B,328.72813,-77.33064,2.0,8.28009661779,0.0,0.0,0.0
NONE,105.00001,-20.0,1.0,299.5,0.0,0.0,0.0
GJ3987,255.71003,-6.06737,7.0,65.418957497,0.0,0.0,0.0
GJ3221,50.84216,11.68466,28.0,57.3557320588,0.0,0.0,0.0
LMC110.2-45043,78.50422,-68.68848,7.0,12.7090518923,0.0,0.0,0.0
GJ3284,66.45667,15.52035,4.0,160.95803801,0.0,0.0,0.0
SERAM_0331-6331,52.95154,-63.53161,8.0,104.207149467,0.0,0.0,0.0
HD102196,176.41414,-16.07899,10.0,340.214447077,0.0,0.0,0.0
HD-96566,166.643672,-62.42454,1.0,122.6,0.0,0.0,0.0
IRa01_E2_2009,101.40971,-1.96698,9.0,26.1467015128,0.0,0.0,0.0
HD-159194,263.779415,-38.79726,4.0,103.379253238,0.0,0.0,0.0
GJ1051,40.9761,-8.82896,3.0,22.995216894,0.0,0.0,0.0
SERAM_0432-1520,68.184059,-15.33428,5.0,82.1757871882,0.0,0.0,0.0
HD-85250,147.172978,-56.41161,1.0,84.1,0.0,0.0,0.0
GJ9381,178.77865,0.97581,2.0,21.015470492,0.0,0.0,0.0
IRa01_E2_3856,102.4099,-2.51364,3.0,4.96689037528,0.0,0.0,0.0
GJ3759,195.33126,-63.19504,12.0,69.4244913557,0.0,0.0,0.0
HD-102350,176.634128,-61.17696,1.0,250.7,0.0,0.0,0.0
GJ238,98.46028,-58.52726,8.0,42.0714867814,0.0,0.0,0.0
GJ1264,327.2873,-72.09882,1.0,23.9,0.0,0.0,0.0
HD206837,326.45998,-41.2288,8.0,215.086122286,0.0,0.0,0.0
GJ735,283.86422,8.40333,1.0,24.3,0.0,0.0,0.0
HD-111915,193.281524,-48.94216,21.0,656.1339726,0.0,0.0,0.0
GJ157B,59.37531,-1.1562,37.0,457.552587142,0.0,0.0,0.0
HD-12431,30.073597,-55.01085,5.0,214.164702974,0.0,0.0,0.0
GJ103,38.59759,-43.79607,1.0,42.7,0.0,0.0,0.0
HD-12583,30.740444,-15.3063,1.0,63.1,0.0,0.0,0.0
GJ4004,262.38042,-80.14112,3.0,11.1964280018,0.0,0.0,0.0
LMC135.3-14680,73.96728,-69.23049,8.0,5.98999165275,0.0,0.0,0.0
LRc01_E1_4863,292.61273,0.02136,5.0,8.79545337092,0.0,0.0,0.0
HD-111315,192.451914,-71.98473,1.0,90.0,0.0,0.0,0.0
HD-71863,126.47308,-64.60004,1.0,77.0,0.0,0.0,0.0
HD-82514,142.894389,-35.71796,1.0,94.3,0.0,0.0,0.0
LRc02_E2_2154,279.89207,7.62613,3.0,12.6621483169,0.0,0.0,0.0
HD165155,271.4908,-29.91608,39.0,731.222989245,0.0,0.0,0.0
HD-17824,42.756941,-21.0043,1.0,154.0,0.0,0.0,0.0
GJ3263,61.84,-24.48625,19.0,34.8688973155,0.0,0.0,0.0
SERAM_0545+0904,86.347354,9.0706,26.0,224.970375828,0.0,0.0,0.0
HD-131109,224.481695,-76.65616,1.0,115.7,0.0,0.0,0.0
HD-135344,228.95599,-37.1473,4.0,216.297226057,0.0,0.0,0.0
HD-123123,210.598994,-27.43011,1.0,121.3,0.0,0.0,0.0
V586-Ori,84.2425,-6.15382,4.0,155.596947271,0.0,0.0,0.0
LRc01_E2_4006,290.85161,1.27304,4.0,4.95277699882,4842.0,2.38,-0.41
GJ1012,7.16648,-6.66324,10.0,38.5197352016,0.0,0.0,0.0
HD-104555,180.629171,-85.62853,1.0,71.6,0.0,0.0,0.0
