# Name, RA, Dec, N_exp, SNR, parallax, parallax_error, Kmag, Kmag_err, Bmag, Bmag_err, Vmag, Vmag_err
HD193406,305.55735,-49.73872,13.0,111.688002937,25.5403540872,0.411407569706,7.42500019073,0.0,11.1520004272,0.0260000005364,10.1319999695,0.0390000008047
HD-46415,97.76977,-43.71727,6.0,220.092707739,6.57478798066,0.273814434159,4.35799980164,0.0,0.0,0.0,0.0,0.0
V1450_Aql,289.4153,8.60842,1.0,79.1,1.11062943769,0.223589971364,7.90700006485,0.0,9.24100017548,0.0,8.91199970245,0.0
HD-59894,112.57875,-40.9888,5.0,212.164393808,6.76272345708,0.229293108858,4.3140001297,0.0,7.507999897,0.0,6.54799985886,0.0
CX_Gru,339.4473,-39.85929,7.0,533.246584612,10.8482968967,0.301777426978,5.25600004196,0.0,0.0,0.0,0.0,0.0
HD_274873,82.25662,-48.3636,1.0,66.4,1.06227948563,0.313273377046,3.27800011635,0.0,10.5959997177,0.141000002623,nan,nan
V2300_Oph,270.02751,6.55241,1.0,118.3,4.47441271995,0.317841885512,6.40500020981,0.0,0.0,0.0,0.0,0.0
HD-115226,199.49846,-72.94752,102.0,371.436266404,5.20072624574,0.292743125231,7.85200023651,0.0,nan,nan,nan,nan
HD194490,307.0001,-51.66402,27.0,365.872067805,12.0428019959,0.247681855713,7.53299999237,0.0,nan,nan,10.1560001373,0.0
V369_Pav,291.11857,-71.81357,1.0,52.5,1.15093441933,0.289096229763,3.61299991608,0.0,10.0740003586,0.0740000009537,nan,nan
HD-157751,261.67277,-34.09218,3.0,288.434862664,4.70440866807,0.329802214971,7.76000022888,0.0,0.0,0.0,0.0,0.0
GJ399,159.91928,-6.92275,8.0,55.9361242848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD144550,241.89635,-31.55356,36.0,469.036928184,12.3032055964,0.258335542038,7.01000022888,0.0,9.30500030518,0.0,8.53999996185,0.0
HD96494,166.09291,-78.86268,14.0,197.163865858,21.8536877755,0.215016137757,7.03599977493,0.0,0.0,0.0,0.0,0.0
IRa01_E2_1126,102.08118,-3.10289,55.0,94.8567340783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD190125,302.01124,-67.74595,26.0,353.120602627,11.5993080966,0.67468780068,7.32399988174,0.0,0.0,0.0,0.0,0.0
BD-064756,276.20448,-6.35529,13.0,399.183053248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD95136,164.63916,-39.92819,15.0,283.704829004,14.4287100613,0.250032124495,7.117000103,0.0,9.1890001297,0.0,8.63799953461,0.0
GJ3260,60.16535,-23.08167,6.0,34.4020348235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD217395,345.20216,-39.89462,13.0,166.483002135,19.8764834586,0.223171368695,6.81199979782,0.0,nan,nan,nan,nan
GJ126,47.81904,-46.51778,32.0,96.5542334649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ618.1,245.10632,-4.26774,24.0,105.228085605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD107181,184.86631,-26.10675,16.0,300.887570365,12.5063536773,0.326941201468,6.77699995041,0.0,9.07100009918,0.0,8.46199989319,0.0
GJ130,48.12973,-38.0873,8.0,109.580928998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRc01_E2_0192,291.77862,1.38485,84.0,91.3597832747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD109573,188.99915,-39.87397,10.0,702.483594114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD186265,296.10052,-26.94726,17.0,230.464878018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGC6705No1286,282.75092,-6.2118,272.0,321.25436962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ118,43.09711,-63.6781,20.0,75.80046174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V347_Hya,203.74224,-29.92345,2.0,96.5725116169,12.56726769,0.224843123787,6.97599983215,0.0,0.0,0.0,0.0,0.0
GJ3369,87.07092,-11.13194,9.0,85.9316007066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD152233,253.5182,-41.79234,54.0,1362.97008771,0.603005202902,0.234970673879,6.09800004959,0.0,0.0,0.0,0.0,0.0
M30,325.09227,-23.17244,1.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD219556,349.28737,-45.6773,9.0,207.078825571,16.6812077842,0.222928786661,7.35200023651,0.0,9.94099998474,0.187999993563,9.04599952698,0.0
GJ1097,112.19376,-3.29887,8.0,58.4874345479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ91,33.47709,-32.04095,26.0,166.77727663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC10-1896,77.96766,-69.51343,6.0,3.77226722277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR-3203,122.29124,-48.68556,12.0,371.842453198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MY_Del,311.00037,17.57219,1.0,91.6,0.485308374513,0.749561239067,2.89499998093,0.0,9.71199989319,0.0410000011325,8.02000045776,0.0729999989271
NGC6494No46,269.26407,-18.98663,59.0,222.14040605,1.45326602114,0.313136029464,6.17500019073,0.0,10.6890001297,0.0299999993294,9.42199993134,0.0
HD178787,287.76019,-25.81217,10.0,208.385796061,20.031230546,0.260070597252,7.20399999619,0.0,10.029999733,0.0,9.10200023651,0.0
BO_Cap,323.84711,-23.11779,1.0,126.0,2.09645790514,0.29583187418,3.50999999046,0.0,9.77799987793,0.0,8.04800033569,0.0
GJ3018A,3.97461,-67.99574,25.0,118.574702192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD144899,242.5745,-47.91344,22.0,290.327745832,8.65460446887,0.240939103381,7.49900007248,0.0,9.56499958038,0.0790000036359,8.97200012207,0.0710000023246
HD-92499,160.03788,-43.08183,146.0,456.710455322,3.99626515215,0.302167580474,8.53999996185,0.0,9.36499977112,0.0,8.99499988556,0.0
GJ298,122.49111,-52.96653,7.0,41.4631161395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl699,269.45088,4.7139,237.0,523.076351979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD032297,75.61719,7.46113,17.0,553.598816834,7.33947736443,0.340870775942,7.59399986267,0.0,nan,nan,nan,nan
HD-115440,200.02489,-76.41844,3.0,209.705746226,3.67721839275,0.285634825504,8.02499961853,0.0,nan,nan,nan,nan
GJ352A,142.83489,-13.48721,1.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52-Aqr,336.32344,1.3764,18.0,920.137625576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Test600sec,255.14119,-29.99999,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGC2287No107,101.6411,-20.81451,9.0,139.025717045,1.1742796636,0.220102767011,5.20399999619,0.0,nan,nan,nan,nan
HD-196470,309.54173,-17.49898,6.0,167.721644399,3.00159051452,0.373377711894,9.16600036621,0.0,10.0349998474,0.0320000015199,9.68400001526,0.0
GJ27.1,10.00014,-44.25447,51.0,142.187446703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ3256,58.60888,-9.15589,29.0,94.648613302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun,60.14605,-6.92639,3.0,550.972331429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP103019,313.06918,-39.99686,29.0,157.581820017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ114.1A,42.52614,-53.15423,49.0,206.320430399,4.19964856156,0.284405838979,9.92099952698,0.0,12.1800003052,0.0370000004768,11.4650001526,0.0359999984503
HD-193756,306.04967,-51.72229,16.0,268.492588352,3.09545956041,0.31396155394,8.64599990845,0.0,0.0,0.0,0.0,0.0
rho-oph,246.39776,-23.44594,4.0,704.978545773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ1293,0.36064,-16.94955,7.0,81.5117169492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGC2567No54,124.61142,-30.65644,63.0,190.067093417,0.673951398982,0.246914061057,8.64400005341,0.0,0.0,0.0,0.0,0.0
GJ401A,161.40999,-19.11502,7.0,72.8323417171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ180,73.46163,-17.77368,80.0,220.828372271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V1690_Aql,290.66348,14.13188,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BN_Cap,320.01331,-27.30421,2.0,156.914371553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-149277,248.95339,-45.67844,3.0,132.587216578,1.1356288145,0.325237936632,8.28199958801,0.0,nan,nan,nan,nan
GJ3110,25.7394,-42.20308,11.0,70.7534451458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYC_7798-500-1,209.18099,-42.40546,1.0,54.2,2.05102537269,0.236604034049,9.97200012207,0.0,11.6190004349,0.151999995112,11.1909999847,0.182999998331
solar_spectrum,322.39371,-8.64182,2.0,532.443809242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Test150sec,165.14119,-30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ361,145.29043,13.20538,105.0,354.99421122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ3530,136.27224,2.83468,24.0,76.9910384395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ70,25.8364,4.3197,9.0,77.3567708737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ2003,5.03905,-17.0617,41.0,105.986697278,43.3077706336,0.570002403034,7.69500017166,0.0,13.1700000763,0.019999999553,11.640999794,0.0359999984503
HD13350,32.43508,-30.74467,33.0,411.837516504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD15507,37.12146,-45.02335,9.0,221.941276017,17.7111202552,0.224672053295,7.14200019836,0.0,nan,nan,nan,nan
HD154672,257.52084,-56.44942,24.0,449.829045305,16.1174994769,0.249138739219,6.61199998856,0.0,8.90499973297,0.0,8.15699958801,0.0
V4412_Sgr,290.05701,-36.22596,1.0,103.1,2.59760841754,0.461818092317,3.20700001717,0.0,nan,nan,nan,nan
HD186194,296.36833,-50.87331,25.0,383.962849765,13.657219561,0.346168060619,7.05200004578,0.0,nan,nan,nan,nan
V931_Cen,188.1938,-38.07722,1.0,102.5,1.24138011313,0.299874637012,3.38499999046,0.0,0.0,0.0,0.0,0.0
HD144848,242.32289,-35.49938,14.0,259.039533662,11.403635485,0.254132488883,7.15000009537,0.0,9.31000041962,0.0,8.67099952698,0.0
GJ3307,70.17948,2.23054,20.0,93.8615469721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD19773,47.68147,-6.52422,8.0,268.829983447,14.8705807607,0.291997107122,6.79600000381,0.0,8.57199954987,0.0,8.02999973297,0.0
Sun,89.39605,-6.92639,10.0,846.781081508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD206683,326.29919,-50.44749,33.0,564.542301338,15.2411097007,0.272296591748,6.90000009537,0.0,8.92300033569,0.0,8.27299976349,0.0
MP_Vir,209.49437,-4.38603,1.0,102.5,1.11492671079,0.428023726064,4.51200008392,0.0,10.248000145,0.0939999967813,nan,nan
HD185679,295.40274,-35.72468,10.0,228.620230951,16.7746968052,0.248968733937,0.0,0.0,nan,nan,nan,nan
Gl234,97.35066,-2.81483,20.0,96.6418646343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Mus,201.05347,-67.31485,1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ3340,78.78597,-7.34676,10.0,62.9741216691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ1100,116.76353,-13.93806,33.0,115.264044697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V999_Her,279.6711,17.87999,1.0,46.4,1.13393400225,0.461266391264,3.7349998951,0.0,10.9989995956,0.0989999994636,8.99300003052,0.0670000016689
GJ377,150.29308,-30.38766,11.0,55.1781659717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V4377_Sgr,270.13578,-33.91532,5.0,280.855033781,0.25505828133,0.786984534615,3.84500002861,0.0,0.0,0.0,0.0,0.0
V391_Pav,320.43795,-64.40996,1.0,73.4,1.39693932146,0.353848224511,2.89299988747,0.0,nan,nan,nan,nan
HD152079,253.37574,-46.33181,57.0,463.583778836,11.750234148,0.231644390358,7.63399982452,0.0,10.376999855,0.0010000000475,nan,nan
V358_Pav,279.05172,-65.53163,1.0,67.8,1.3016826021,0.265390621075,4.04199981689,0.0,9.96500015259,0.0,8.27200031281,0.0
Test900sec,225.14118,-30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ3202,46.88679,-3.97263,12.0,90.5164073525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD168442,274.96207,-1.93828,5.0,55.0877481841,52.3534265501,0.266273081596,6.28000020981,0.0,10.9870004654,0.0329999998212,9.61100006104,0.0
SC10-44,16.55391,-72.10528,15.0,15.0392818978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD202389,319.25188,-46.06226,11.0,109.471457467,24.9967679131,0.248172504686,0.0,0.0,11.0900001526,0.0320000015199,10.0069999695,0.00400000018999
GJ2049,95.47517,-22.7197,56.0,188.969971159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun,120.14601,-6.92639,1.0,484.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DF_Cet,26.88063,-7.87727,2.0,114.061386981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD45133,95.81309,-46.8238,9.0,266.761166589,16.2129913634,0.321216889939,6.77199983597,0.0,9.55200004578,0.672999978065,8.35299968719,0.0
HD-130259,221.942959,-26.09172,20.0,248.145098682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Test300sec,195.14119,-30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ3218,50.44822,-6.67202,45.0,135.65703078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ155.1,56.99462,2.78574,14.0,86.4378389364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TWA5,172.97967,-34.60657,19.0,64.0134360896,20.69465634,0.652620322999,6.74499988556,0.0,12.8710002899,0.0320000015199,11.4519996643,0.127000004053
HD-167096,273.975725,-44.20558,2.0,190.94653702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-165474,271.42921,11.99983,11.0,192.848878659,5.95790306075,0.332366242869,6.16599988937,0.0,0.0,0.0,0.0,0.0
HD199960,315.14476,-4.73076,103.0,1485.2339782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRc01_E1_0523,292.05898,0.12149,26.0,77.2247369694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD165204,271.44707,-23.51569,12.0,205.545980257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD143361,240.46344,-44.43762,61.0,445.062422588,14.5506700456,0.271472001637,7.48799991608,0.0,nan,nan,nan,nan
psi-Phe,28.41357,-46.30469,5.0,506.817856828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ3528,135.58207,8.46475,13.0,55.1955614158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ3501A,127.83909,-6.03233,46.0,190.701625583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V989_Cen,209.71972,-47.8076,1.0,113.5,1.9905543739,0.518653186463,3.21099996567,0.0,nan,nan,nan,nan
MT-Tel,285.55393,-46.65392,31.0,253.719825792,1.42714410832,0.309620531327,8.13099956512,0.0,0.0,0.0,0.0,0.0
HD015115,36.57103,6.29274,8.0,684.110539314,20.7636034401,0.4081195226,5.8220000267,0.0,nan,nan,nan,nan
FH_Mus,189.98106,-66.51067,1.0,190.7,8.87038918098,0.532417768192,6.37200021744,0.0,nan,nan,nan,nan
HD101348,174.90194,-35.23208,16.0,362.608383797,11.1923381877,0.625557785785,6.19600009918,0.0,0.0,0.0,0.0,0.0
V389_Pup,116.15512,-17.28919,1.0,157.4,5.23433163183,0.255728304895,5.67999982834,0.0,nan,nan,nan,nan
GJ173,69.42529,-11.04031,16.0,131.432834558,89.4649694271,0.355231936234,0.0,0.0,11.8479995728,0.0230000000447,10.3739995956,0.0390000008047
HD-134305,227.19083,12.4872,11.0,251.697457278,5.86470397617,0.349122990089,6.75,0.0,7.39900016785,0.0,7.31699991226,0.0
SC7-35,79.93862,-69.74154,25.0,32.5929440217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD56957,109.32202,-40.65948,12.0,505.293409813,16.4566091217,0.235715987573,5.98600006104,0.0,nan,nan,nan,nan
HD-84937,147.23025,13.7382,5.0,426.095881229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-213637,338.30153,-20.03652,8.0,197.629931944,4.50197643615,0.301149111597,8.54300022125,0.0,10.0629997253,0.0289999991655,nan,nan
Conn_MRi_RRL_2,75.89849,-1.00089,186.0,1246.3191726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V907_Her,250.05957,7.62582,1.0,18.7,1.91684141119,0.371337345762,3.77099990845,0.0,10.1120004654,0.0439999997616,8.30500030518,0.0
IRa01_E1_0330,102.19687,-0.67133,32.0,258.370141464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-175219,284.072826,-42.71038,2.0,242.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-42556,84.976859,-85.91229,6.0,154.784721468,6.9354408911,0.259996764156,4.67700004578,0.0,0.0,0.0,0.0,0.0
DD_Psc,27.88284,9.29865,2.0,86.6600830833,2.28243335719,0.418158303565,2.84800004959,0.0,9.8079996109,0.0,8.19999980927,0.0
GJ3084,19.47504,5.47248,5.0,54.4978898674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC4-03,12.09836,-72.80876,37.0,26.0493761921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD209449,331.09617,-38.87775,15.0,255.113543349,19.3295237978,0.294577925566,5.68400001526,0.0,0.0,0.0,0.0,0.0
S-Mon,100.24545,9.89668,15.0,591.973090605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V355_Pav,273.37099,-67.80772,1.0,65.7,0.874758563064,0.469688382083,3.37299990654,0.0,10.1520004272,0.0769999995828,8.47000026703,0.0
DV_Cru,194.04777,-57.47132,3.0,242.315434919,16.0497486785,0.23374382179,7.15799999237,0.0,0.0,0.0,0.0,0.0
Procyon,114.81852,5.22352,1.0,220.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BY_Mic,313.52947,-27.925,1.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V4388_Sgr,273.983,-31.75871,1.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V1444_Aql,287.54106,2.3583,1.0,111.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD149782,249.80622,-47.31202,20.0,313.237146584,14.1479415493,0.57596448688,7.48600006104,0.0,0.0,0.0,0.0,0.0
HD457,2.2481,-39.73625,58.0,537.408094468,18.1326324649,0.236265317924,6.33799982071,0.0,8.26299953461,0.0270000007004,7.71400022507,0.0230000000447
HD8446,20.85786,-14.20661,17.0,469.216112255,14.4240366941,0.33839618981,6.67899990082,0.0,8.75599956512,0.0250000003725,8.10799980164,0.035000000149
GJ3328,76.51654,4.33952,8.0,54.224533193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-166473,273.10956,-37.75082,14.0,404.233175284,7.18910459358,0.287962738022,7.44799995422,0.0,0.0,0.0,0.0,0.0
HD191122,305.29071,-81.61254,19.0,246.546020045,13.0539957172,0.217613714107,7.19099998474,0.0,9.26599979401,0.0,8.65999984741,0.0
HD222910,356.22771,-47.34428,12.0,233.026393355,8.41487911154,0.240375609041,7.507999897,0.0,10.0740003586,0.129999995232,9.31799983978,0.0
HD101197,174.66101,-11.23726,11.0,185.227913663,14.5880163275,0.857955245496,7.20499992371,0.0,nan,nan,nan,nan
HD191760,303.36577,-46.20431,43.0,628.230140952,11.089246027,0.677496898716,6.77699995041,0.0,nan,nan,nan,nan
V-IND,317.87425,-45.074,10.0,74.9421109924,1.10396586418,0.27261744414,8.92199993134,0.0,10.6579999924,0.148000001907,10.2100000381,0.097000002861
QR_Vir,205.89452,-17.8279,1.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD108953,187.898,-59.20807,13.0,213.411410192,14.5568098488,0.250193543711,7.55499982834,0.0,10.0120000839,0.00999999977648,nan,nan
HD193995,306.12843,-34.71518,11.0,249.763928541,11.3756712363,0.311217628886,6.91699981689,0.0,9.13199996948,0.0,8.67599964142,0.0
HD38467,86.16599,-29.91781,9.0,320.096001225,13.9233254232,0.251843526919,6.71999979019,0.0,8.92099952698,0.0,8.20499992371,0.0
HD190590,301.24443,23.20888,13.0,416.397802588,8.82822078166,0.440045454776,6.05999994278,0.0,0.0,0.0,0.0,0.0
HD179406,288.16874,-7.94023,4.0,798.641509064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V864_Mon,108.78858,-4.73946,1.0,25.4,6.14923847313,0.277453428612,8.51599979401,0.0,10.7049999237,0.137999996543,10.1440000534,0.120999999344
GJ16,4.57236,10.20214,8.0,76.4266314841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR1010,180.00015,-29.33334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD100336,173.04189,-65.41924,1.0,55.4,0.079573132006,0.89911990762,4.59299993515,0.0,12.0279998779,0.125,10.7980003357,0.00400000018999
HD-189005,299.741358,-26.19513,4.0,387.663707355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD215906,342.52186,-66.04984,65.0,827.393328472,17.2822719884,0.28179867142,6.47700023651,0.0,8.20199966431,0.0,7.74700021744,0.0
V937_Cen,190.80683,-36.01118,1.0,86.1,1.34223820676,0.283500186196,4.02199983597,0.0,10.2740001678,0.189999997616,8.48799991608,0.0
HR9087,206.25022,-20.33333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-173819,281.87359,-5.70659,3.0,531.682141886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-150562,251.04995,-48.65358,11.0,200.436897801,3.24774075455,0.455916016516,8.8780002594,0.0,10.3360004425,0.0280000008643,9.91600036621,0.0
V1645_Aql,291.20488,-8.48847,3.0,76.1386892454,0.3570413346,0.873690569325,6.59399986267,0.0,12.7869997025,0.153999999166,10.9989995956,0.019999999553
HD128356,219.27143,-25.8016,30.0,458.576067845,38.0552371232,0.270261100026,5.99700021744,0.0,nan,nan,nan,nan
BP_Phe,5.93156,-49.35862,2.0,107.440402084,1.22109396088,0.384123372858,3.117000103,0.0,0.0,0.0,0.0,0.0
HD106937,184.49136,-35.83565,16.0,310.131407632,12.001010853,0.232596970794,6.74800014496,0.0,nan,nan,nan,nan
DF_Oct,308.76921,-75.16481,1.0,24.9,1.08309944086,0.350545638371,3.65400004387,0.0,10.4940004349,0.0329999998212,nan,nan
GJ182,74.89374,1.78314,11.0,143.994479061,40.6486841595,0.271627243958,6.2610001564,0.0,11.420999527,0.0419999994338,10.0679998398,0.0500000007451
NGC3532No122,166.44504,-58.67984,71.0,804.956427392,2.3581353403,0.271591718779,5.91699981689,0.0,0.0,0.0,0.0,0.0
OU_Ser,230.6831,16.26177,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-173540,281.938671,-40.40609,2.0,259.195389619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD61475,113.68798,-66.64202,7.0,205.34631723,23.245935631,0.224506935579,6.8639998436,0.0,9.60200023651,0.0,8.73200035095,0.0
HR-3398,128.8704,-7.98395,15.0,605.46053546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD90028,155.71576,-28.01154,11.0,286.699668643,12.1022359858,0.252814866197,6.78399991989,0.0,0.0,0.0,0.0,0.0
V1453_Aql,291.37219,-6.92672,1.0,80.2,0.516142945793,0.542696350711,4.12799978256,0.0,11.0039997101,0.0,9.07100009918,0.0
HD102361,176.70614,-21.47365,8.0,182.621849733,9.62438795265,0.409570410095,6.78499984741,0.0,nan,nan,nan,nan
HD155806,258.83319,-33.54949,3.0,687.111555717,0.702744877035,0.61892438107,5.59100008011,0.0,0.0,0.0,0.0,0.0
HD78286,136.53982,-37.15449,43.0,548.553434043,13.6610483534,0.277506032986,7.09200000763,0.0,9.15799999237,0.0,8.85099983215,0.0
V592_Car,143.44113,-66.01963,1.0,41.6,1.38822830134,0.255051404638,10.0740003586,0.0,11.3999996185,0.097999997437,10.9490003586,0.0680000036955
HD76849,134.58834,-14.37616,20.0,300.22826316,20.2071038377,0.291418265373,7.11000013351,0.0,10.0489997864,0.142000004649,8.99300003052,0.0
SC4-630,81.3522,-69.54942,6.0,4.74130783645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD170706,278.11643,-37.08966,10.0,159.792897214,10.5769037325,0.238498613731,7.91400003433,0.0,10.1300001144,0.0329999998212,9.46899986267,0.0260000005364
HD_46600,98.43581,-13.66357,1.0,39.7,1.95543616617,0.30694646379,6.72100019455,0.0,10.0780000687,0.0219999998808,9.09500026703,0.01600000076
V977_Cen,206.51373,-33.46844,1.0,77.9,0.903441973261,0.332918958536,3.9960000515,0.0,10.468000412,0.0379999987781,nan,nan
HD147873,246.44211,-33.57044,24.0,597.000795644,9.6275230279,0.997793264257,6.58099985123,0.0,0.0,0.0,0.0,0.0
GJ3555,140.97012,0.1389,2.0,20.4831638181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V1460_Aql,295.50916,-10.09229,1.0,61.5,1.22938536637,0.330802258706,4.37099981308,0.0,11.0369997025,0.0450000017881,9.30399990082,0.0850000008941
HD-124882,216.710941,-83.66765,2.0,217.512597336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ3313,71.80161,2.16144,6.0,50.5683695604,38.6300402648,0.474733986946,7.45100021362,0.0,12.7989997864,0.0280000008643,11.3100004196,0.00800000037998
Sgr16,13.33832,-5.49829,3.0,12.8778880256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ46,14.61769,-27.85799,4.0,34.7857729539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-143546,240.809413,-49.23245,2.0,299.42227706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ3344,79.00706,-72.23154,2.0,22.4539528814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS_Mus,177.33452,-66.01022,1.0,65.4,0.346085471554,0.323038085256,8.16699981689,0.0,10.7390003204,0.261000007391,10.1999998093,0.123999997973
HD13147,31.79472,-47.79876,8.0,189.128897845,9.10438940384,0.234797454078,7.49499988556,0.0,9.98700046539,0.0,9.20499992371,0.0
HD143120,240.09882,-45.45508,30.0,647.045740269,14.610734,0.302581485212,5.86299991608,0.0,8.25699996948,0.0,7.46899986267,0.0
LR_Mus,194.11625,-74.49101,1.0,85.0,1.07750475154,0.364125222356,3.00099992752,0.0,nan,nan,nan,nan
